301664,02,Niort,Deux Sèvres,rue de Souché,vers Giraudeau
févr/02/2020 [07:45 PM-08:00 PM],0000,0007,0003,0001,0000,0000,0000
févr/02/2020 [08:00 PM-08:15 PM],0000,0006,0003,0000,0000,0000,0000
févr/02/2020 [08:15 PM-08:30 PM],0000,0007,0003,0000,0000,0000,0000
févr/02/2020 [08:30 PM-08:45 PM],0000,0002,0002,0000,0000,0000,0000
févr/02/2020 [08:45 PM-09:00 PM],0000,0002,0001,0000,0000,0000,0000
févr/02/2020 [09:00 PM-09:15 PM],0000,0003,0002,0000,0000,0000,0000
févr/02/2020 [09:15 PM-09:30 PM],0000,0003,0001,0000,0000,0000,0001
févr/02/2020 [09:30 PM-09:45 PM],0000,0002,0001,0000,0000,0000,0000
févr/02/2020 [09:45 PM-10:00 PM],0000,0003,0000,0000,0000,0000,0000
févr/02/2020 [10:00 PM-10:15 PM],0000,0002,0001,0000,0000,0000,0000
févr/02/2020 [10:15 PM-10:30 PM],0000,0001,0000,0000,0000,0000,0000
févr/02/2020 [10:30 PM-10:45 PM],0000,0002,0000,0000,0000,0000,0000
févr/02/2020 [10:45 PM-11:00 PM],0000,0000,0000,0000,0000,0000,0000
févr/02/2020 [11:00 PM-11:15 PM],0000,0000,0000,0000,0000,0000,0000
févr/02/2020 [11:15 PM-11:30 PM],0000,0001,0000,0000,0000,0000,0000
févr/02/2020 [11:30 PM-11:45 PM],0000,0000,0001,0000,0000,0000,0000
févr/02/2020 [11:45 PM-12:00 AM],0000,0000,0001,0000,0000,0000,0000
févr/03/2020 [12:00 AM-12:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [12:15 AM-12:30 AM],0000,0002,0000,0000,0000,0000,0000
févr/03/2020 [12:30 AM-12:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [12:45 AM-01:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [01:00 AM-01:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [01:15 AM-01:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [01:30 AM-01:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [01:45 AM-02:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [02:00 AM-02:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [02:15 AM-02:30 AM],0000,0001,0000,0000,0000,0000,0000
févr/03/2020 [02:30 AM-02:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [02:45 AM-03:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [03:00 AM-03:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [03:15 AM-03:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [03:30 AM-03:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [03:45 AM-04:00 AM],0000,0001,0001,0000,0000,0000,0000
févr/03/2020 [04:00 AM-04:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [04:15 AM-04:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [04:30 AM-04:45 AM],0000,0001,0000,0000,0000,0000,0000
févr/03/2020 [04:45 AM-05:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [05:00 AM-05:15 AM],0000,0000,0002,0000,0000,0000,0000
févr/03/2020 [05:15 AM-05:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [05:30 AM-05:45 AM],0000,0001,0000,0000,0000,0000,0000
févr/03/2020 [05:45 AM-06:00 AM],0000,0005,0001,0000,0000,0000,0000
févr/03/2020 [06:00 AM-06:15 AM],0000,0000,0001,0000,0000,0000,0000
févr/03/2020 [06:15 AM-06:30 AM],0000,0000,0002,0000,0000,0000,0000
févr/03/2020 [06:30 AM-06:45 AM],0000,0002,0003,0000,0000,0000,0000
févr/03/2020 [06:45 AM-07:00 AM],0000,0006,0003,0000,0000,0000,0000
févr/03/2020 [07:00 AM-07:15 AM],0000,0001,0004,0000,0000,0000,0000
févr/03/2020 [07:15 AM-07:30 AM],0001,0013,0004,0000,0000,0000,0000
févr/03/2020 [07:30 AM-07:45 AM],0000,0014,0011,0001,0000,0000,0000
févr/03/2020 [07:45 AM-08:00 AM],0000,0045,0009,0001,0000,0000,0000
févr/03/2020 [08:00 AM-08:15 AM],0001,0068,0014,0001,0000,0000,0000
févr/03/2020 [08:15 AM-08:30 AM],0003,0051,0009,0000,0000,0000,0001
févr/03/2020 [08:30 AM-08:45 AM],0004,0034,0015,0000,0000,0000,0000
févr/03/2020 [08:45 AM-09:00 AM],0001,0028,0004,0000,0000,0000,0000
févr/03/2020 [09:00 AM-09:15 AM],0000,0047,0010,0000,0000,0000,0000
févr/03/2020 [09:15 AM-09:30 AM],0000,0022,0010,0001,0000,0000,0000
févr/03/2020 [09:30 AM-09:45 AM],0000,0023,0006,0000,0000,0000,0000
févr/03/2020 [09:45 AM-10:00 AM],0002,0021,0005,0000,0000,0000,0000
févr/03/2020 [10:00 AM-10:15 AM],0000,0027,0007,0001,0000,0000,0000
févr/03/2020 [10:15 AM-10:30 AM],0002,0027,0005,0001,0000,0000,0000
févr/03/2020 [10:30 AM-10:45 AM],0002,0025,0001,0000,0000,0000,0000
févr/03/2020 [10:45 AM-11:00 AM],0000,0022,0001,0000,0000,0000,0000
févr/03/2020 [11:00 AM-11:15 AM],0005,0017,0001,0000,0000,0000,0000
févr/03/2020 [11:15 AM-11:30 AM],0003,0011,0005,0000,0000,0000,0000
févr/03/2020 [11:30 AM-11:45 AM],0000,0022,0007,0000,0000,0000,0002
févr/03/2020 [11:45 AM-12:00 PM],0001,0015,0002,0000,0001,0000,0001
févr/03/2020 [12:00 PM-12:15 PM],0004,0018,0004,0000,0000,0000,0000
févr/03/2020 [12:15 PM-12:30 PM],0003,0024,0008,0000,0000,0000,0000
févr/03/2020 [12:30 PM-12:45 PM],0002,0013,0005,0000,0000,0000,0000
févr/03/2020 [12:45 PM-01:00 PM],0001,0009,0007,0000,0000,0000,0000
févr/03/2020 [01:00 PM-01:15 PM],0001,0014,0007,0000,0000,0000,0000
févr/03/2020 [01:15 PM-01:30 PM],0001,0027,0010,0000,0000,0000,0000
févr/03/2020 [01:30 PM-01:45 PM],0003,0025,0013,0000,0000,0000,0000
févr/03/2020 [01:45 PM-02:00 PM],0001,0027,0006,0000,0000,0000,0000
févr/03/2020 [02:00 PM-02:15 PM],0002,0017,0007,0000,0000,0000,0000
févr/03/2020 [02:15 PM-02:30 PM],0001,0021,0008,0001,0000,0000,0000
févr/03/2020 [02:30 PM-02:45 PM],0004,0014,0007,0000,0000,0000,0000
févr/03/2020 [02:45 PM-03:00 PM],0002,0017,0004,0000,0000,0000,0000
févr/03/2020 [03:00 PM-03:15 PM],0003,0021,0005,0000,0000,0000,0001
févr/03/2020 [03:15 PM-03:30 PM],0004,0011,0005,0000,0000,0000,0000
févr/03/2020 [03:30 PM-03:45 PM],0002,0023,0004,0000,0000,0000,0000
févr/03/2020 [03:45 PM-04:00 PM],0000,0024,0008,0000,0000,0000,0000
févr/03/2020 [04:00 PM-04:15 PM],0004,0025,0001,0001,0000,0000,0000
févr/03/2020 [04:15 PM-04:30 PM],0001,0027,0007,0000,0000,0000,0000
févr/03/2020 [04:30 PM-04:45 PM],0006,0026,0005,0000,0000,0000,0000
févr/03/2020 [04:45 PM-05:00 PM],0003,0031,0002,0000,0000,0002,0000
févr/03/2020 [05:00 PM-05:15 PM],0002,0034,0005,0002,0000,0000,0000
févr/03/2020 [05:15 PM-05:30 PM],0002,0042,0006,0000,0000,0000,0000
févr/03/2020 [05:30 PM-05:45 PM],0005,0035,0003,0000,0000,0000,0000
févr/03/2020 [05:45 PM-06:00 PM],0004,0031,0009,0001,0000,0000,0000
févr/03/2020 [06:00 PM-06:15 PM],0004,0027,0006,0001,0000,0000,0000
févr/03/2020 [06:15 PM-06:30 PM],0009,0044,0003,0000,0000,0000,0000
févr/03/2020 [06:30 PM-06:45 PM],0001,0035,0004,0000,0000,0000,0000
févr/03/2020 [06:45 PM-07:00 PM],0002,0031,0003,0000,0000,0000,0000
févr/03/2020 [07:00 PM-07:15 PM],0002,0018,0005,0000,0000,0000,0000
févr/03/2020 [07:15 PM-07:30 PM],0003,0017,0003,0000,0000,0000,0000
févr/03/2020 [07:30 PM-07:45 PM],0000,0019,0008,0000,0000,0000,0000
févr/03/2020 [07:45 PM-08:00 PM],0001,0008,0002,0000,0000,0000,0000
févr/03/2020 [08:00 PM-08:15 PM],0001,0009,0001,0000,0001,0000,0001
févr/03/2020 [08:15 PM-08:30 PM],0002,0007,0003,0000,0000,0000,0000
févr/03/2020 [08:30 PM-08:45 PM],0001,0002,0001,0000,0000,0000,0000
févr/03/2020 [08:45 PM-09:00 PM],0000,0006,0004,0001,0000,0000,0001
févr/03/2020 [09:00 PM-09:15 PM],0000,0000,0002,0001,0000,0000,0000
févr/03/2020 [09:15 PM-09:30 PM],0002,0006,0002,0000,0000,0000,0000
févr/03/2020 [09:30 PM-09:45 PM],0000,0001,0000,0000,0000,0000,0000
févr/03/2020 [09:45 PM-10:00 PM],0000,0001,0002,0000,0000,0000,0000
févr/03/2020 [10:00 PM-10:15 PM],0000,0004,0003,0000,0000,0000,0001
févr/03/2020 [10:15 PM-10:30 PM],0000,0001,0000,0000,0000,0000,0000
févr/03/2020 [10:30 PM-10:45 PM],0000,0003,0004,0000,0000,0000,0000
févr/03/2020 [10:45 PM-11:00 PM],0000,0003,0001,0000,0000,0000,0000
févr/03/2020 [11:00 PM-11:15 PM],0000,0002,0001,0000,0000,0000,0000
févr/03/2020 [11:15 PM-11:30 PM],0000,0000,0000,0001,0001,0000,0000
févr/03/2020 [11:30 PM-11:45 PM],0000,0000,0000,0000,0000,0000,0000
févr/03/2020 [11:45 PM-12:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [12:00 AM-12:15 AM],0000,0000,0001,0000,0000,0000,0000
févr/04/2020 [12:15 AM-12:30 AM],0000,0002,0000,0000,0000,0000,0000
févr/04/2020 [12:30 AM-12:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [12:45 AM-01:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [01:00 AM-01:15 AM],0000,0001,0000,0000,0000,0000,0000
févr/04/2020 [01:15 AM-01:30 AM],0000,0001,0000,0000,0000,0000,0000
févr/04/2020 [01:30 AM-01:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [01:45 AM-02:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [02:00 AM-02:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [02:15 AM-02:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [02:30 AM-02:45 AM],0000,0000,0001,0000,0000,0000,0000
févr/04/2020 [02:45 AM-03:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [03:00 AM-03:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [03:15 AM-03:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [03:30 AM-03:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [03:45 AM-04:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [04:00 AM-04:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [04:15 AM-04:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [04:30 AM-04:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [04:45 AM-05:00 AM],0000,0000,0001,0000,0000,0000,0000
févr/04/2020 [05:00 AM-05:15 AM],0000,0001,0001,0001,0000,0000,0000
févr/04/2020 [05:15 AM-05:30 AM],0000,0000,0000,0001,0000,0000,0000
févr/04/2020 [05:30 AM-05:45 AM],0000,0001,0000,0000,0000,0000,0000
févr/04/2020 [05:45 AM-06:00 AM],0000,0003,0000,0000,0000,0000,0000
févr/04/2020 [06:00 AM-06:15 AM],0000,0001,0001,0001,0000,0000,0000
févr/04/2020 [06:15 AM-06:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [06:30 AM-06:45 AM],0000,0003,0001,0000,0000,0000,0000
févr/04/2020 [06:45 AM-07:00 AM],0000,0007,0003,0000,0000,0000,0000
févr/04/2020 [07:00 AM-07:15 AM],0001,0004,0000,0000,0000,0000,0000
févr/04/2020 [07:15 AM-07:30 AM],0001,0014,0004,0000,0000,0000,0000
févr/04/2020 [07:30 AM-07:45 AM],0003,0020,0011,0000,0000,0000,0000
févr/04/2020 [07:45 AM-08:00 AM],0001,0035,0013,0001,0000,0000,0000
févr/04/2020 [08:00 AM-08:15 AM],0006,0070,0006,0000,0000,0000,0000
févr/04/2020 [08:15 AM-08:30 AM],0002,0056,0013,0000,0000,0000,0000
févr/04/2020 [08:30 AM-08:45 AM],0006,0036,0012,0001,0000,0000,0000
févr/04/2020 [08:45 AM-09:00 AM],0003,0038,0005,0000,0000,0000,0000
févr/04/2020 [09:00 AM-09:15 AM],0002,0037,0007,0000,0000,0000,0000
févr/04/2020 [09:15 AM-09:30 AM],0002,0028,0010,0000,0000,0000,0000
févr/04/2020 [09:30 AM-09:45 AM],0001,0023,0005,0000,0000,0000,0000
févr/04/2020 [09:45 AM-10:00 AM],0002,0018,0007,0001,0000,0000,0000
févr/04/2020 [10:00 AM-10:15 AM],0003,0023,0002,0000,0001,0000,0000
févr/04/2020 [10:15 AM-10:30 AM],0004,0022,0005,0000,0000,0000,0000
févr/04/2020 [10:30 AM-10:45 AM],0003,0023,0002,0001,0000,0000,0001
févr/04/2020 [10:45 AM-11:00 AM],0005,0029,0005,0000,0000,0000,0000
févr/04/2020 [11:00 AM-11:15 AM],0002,0022,0004,0000,0000,0000,0000
févr/04/2020 [11:15 AM-11:30 AM],0003,0018,0005,0000,0000,0000,0000
févr/04/2020 [11:30 AM-11:45 AM],0001,0017,0006,0000,0000,0000,0000
févr/04/2020 [11:45 AM-12:00 PM],0000,0019,0002,0000,0000,0000,0000
févr/04/2020 [12:00 PM-12:15 PM],0003,0026,0006,0000,0000,0000,0000
févr/04/2020 [12:15 PM-12:30 PM],0008,0013,0015,0000,0001,0000,0001
févr/04/2020 [12:30 PM-12:45 PM],0000,0013,0005,0001,0000,0000,0000
févr/04/2020 [12:45 PM-01:00 PM],0003,0011,0007,0001,0000,0000,0000
févr/04/2020 [01:00 PM-01:15 PM],0004,0019,0002,0000,0000,0000,0000
févr/04/2020 [01:15 PM-01:30 PM],0003,0025,0008,0000,0000,0000,0000
févr/04/2020 [01:30 PM-01:45 PM],0000,0020,0013,0000,0000,0000,0001
févr/04/2020 [01:45 PM-02:00 PM],0002,0024,0003,0000,0000,0000,0000
févr/04/2020 [02:00 PM-02:15 PM],0000,0020,0007,0000,0000,0000,0000
févr/04/2020 [02:15 PM-02:30 PM],0005,0023,0003,0001,0000,0001,0000
févr/04/2020 [02:30 PM-02:45 PM],0003,0018,0006,0002,0000,0000,0000
févr/04/2020 [02:45 PM-03:00 PM],0004,0022,0003,0000,0000,0000,0000
févr/04/2020 [03:00 PM-03:15 PM],0003,0023,0002,0000,0000,0000,0000
févr/04/2020 [03:15 PM-03:30 PM],0001,0025,0002,0000,0000,0001,0000
févr/04/2020 [03:30 PM-03:45 PM],0003,0031,0004,0000,0000,0000,0000
févr/04/2020 [03:45 PM-04:00 PM],0001,0015,0002,0001,0000,0000,0000
févr/04/2020 [04:00 PM-04:15 PM],0011,0026,0007,0000,0000,0000,0000
févr/04/2020 [04:15 PM-04:30 PM],0004,0035,0003,0000,0000,0000,0000
févr/04/2020 [04:30 PM-04:45 PM],0007,0030,0002,0000,0000,0000,0000
févr/04/2020 [04:45 PM-05:00 PM],0004,0030,0005,0000,0000,0000,0000
févr/04/2020 [05:00 PM-05:15 PM],0001,0034,0006,0000,0000,0000,0000
févr/04/2020 [05:15 PM-05:30 PM],0010,0051,0002,0000,0000,0000,0000
févr/04/2020 [05:30 PM-05:45 PM],0008,0047,0003,0000,0000,0001,0000
févr/04/2020 [05:45 PM-06:00 PM],0013,0039,0003,0001,0000,0000,0000
févr/04/2020 [06:00 PM-06:15 PM],0009,0036,0009,0000,0000,0000,0000
févr/04/2020 [06:15 PM-06:30 PM],0005,0022,0003,0000,0001,0000,0000
févr/04/2020 [06:30 PM-06:45 PM],0001,0031,0009,0000,0000,0000,0000
févr/04/2020 [06:45 PM-07:00 PM],0002,0014,0006,0001,0000,0000,0000
févr/04/2020 [07:00 PM-07:15 PM],0007,0028,0002,0001,0000,0000,0001
févr/04/2020 [07:15 PM-07:30 PM],0000,0018,0004,0000,0000,0000,0000
févr/04/2020 [07:30 PM-07:45 PM],0002,0016,0001,0000,0000,0000,0000
févr/04/2020 [07:45 PM-08:00 PM],0002,0009,0005,0001,0000,0000,0000
févr/04/2020 [08:00 PM-08:15 PM],0003,0011,0003,0000,0000,0000,0000
févr/04/2020 [08:15 PM-08:30 PM],0001,0005,0005,0001,0001,0000,0000
févr/04/2020 [08:30 PM-08:45 PM],0001,0005,0004,0000,0000,0000,0000
févr/04/2020 [08:45 PM-09:00 PM],0000,0007,0002,0000,0000,0000,0001
févr/04/2020 [09:00 PM-09:15 PM],0000,0001,0003,0002,0000,0000,0001
févr/04/2020 [09:15 PM-09:30 PM],0000,0001,0003,0000,0000,0000,0001
févr/04/2020 [09:30 PM-09:45 PM],0001,0005,0002,0000,0000,0000,0000
févr/04/2020 [09:45 PM-10:00 PM],0000,0004,0002,0000,0000,0000,0000
févr/04/2020 [10:00 PM-10:15 PM],0000,0000,0000,0000,0000,0000,0000
févr/04/2020 [10:15 PM-10:30 PM],0000,0005,0003,0000,0000,0000,0000
févr/04/2020 [10:30 PM-10:45 PM],0000,0002,0001,0000,0000,0000,0000
févr/04/2020 [10:45 PM-11:00 PM],0000,0003,0001,0000,0001,0000,0000
févr/04/2020 [11:00 PM-11:15 PM],0001,0000,0001,0000,0000,0001,0000
févr/04/2020 [11:15 PM-11:30 PM],0000,0001,0001,0000,0000,0000,0000
févr/04/2020 [11:30 PM-11:45 PM],0000,0001,0000,0001,0000,0000,0000
févr/04/2020 [11:45 PM-12:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [12:00 AM-12:15 AM],0000,0002,0000,0000,0000,0000,0000
févr/05/2020 [12:15 AM-12:30 AM],0000,0001,0000,0000,0000,0000,0000
févr/05/2020 [12:30 AM-12:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [12:45 AM-01:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [01:00 AM-01:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [01:15 AM-01:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [01:30 AM-01:45 AM],0000,0000,0000,0000,0001,0000,0000
févr/05/2020 [01:45 AM-02:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [02:00 AM-02:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [02:15 AM-02:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [02:30 AM-02:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [02:45 AM-03:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [03:00 AM-03:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [03:15 AM-03:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/05/2020 [03:30 AM-03:45 AM],0000,0000,0000,0000,0000,0000,0000
